Time,Type,Entry,Exit,PnL
2025-06-09 13:50:00,BUY_SL,21773.8,21759.15357142857,-15.846428571428259
2025-06-09 22:40:00,BUY_SL,21846.6,21829.092857142856,-18.707142857142752
2025-06-10 21:00:00,BUY_SL,21878.5,21857.360714285714,-22.339285714285506
2025-06-11 07:15:00,SELL_SL,21892.3,21904.17142857143,-13.071428571430442
2025-06-11 14:10:00,BUY_SL,21917.0,21904.07857142857,-14.121428571429714
2025-06-12 02:05:00,SELL_TP,21873.7,21819.07857142857,53.42142857143044
2025-06-12 03:50:00,SELL_TP,21826.5,21787.499999999996,37.800000000003635
2025-06-12 06:15:00,SELL_SL,21780.8,21796.410714285714,-16.810714285714493
2025-06-12 15:30:00,BUY_SL,21756.0,21731.507142857143,-25.692857142857246
2025-06-12 22:45:00,BUY_SL,21920.0,21894.125,-27.075
2025-06-16 10:00:00,BUY_TP,21697.0,21768.80285714286,70.60285714285855
2025-06-17 01:35:00,SELL_TP,21949.25,21903.071428571428,44.978571428572465
2025-06-17 15:30:00,BUY_SL,21868.25,21847.019642857143,-22.43035714285652
2025-06-18 01:30:00,SELL_TP,21728.95,21674.29642857143,53.45357142857101
2025-06-18 07:20:00,BUY_SL,21767.75,21752.20357142857,-16.746428571429714
2025-06-18 13:20:00,BUY_SL,21810.5,21793.625,-18.075
2025-06-19 07:40:00,SELL_SL,21673.2,21686.475000000002,-14.475000000001454
2025-06-20 07:45:00,BUY_TP,21649.95,21701.014285714286,49.864285714284776
2025-06-20 20:15:00,SELL_SL,21651.95,21694.794285714288,-44.044285714287255
2025-06-20 22:55:00,SELL_SL,21596.45,21630.32,-35.069999999998984
2025-06-23 08:05:00,BUY_TP,21561.6,21583.617857142857,20.817857142858703
2025-06-26 02:25:00,BUY_SL,22256.2,22240.45535714286,-16.944642857142025
2025-07-01 02:30:00,BUY_SL,22683.05,22658.814285714285,-25.435714285714493
2025-07-01 07:40:00,BUY_SL,22680.1,22670.9125,-10.3875
2025-07-01 09:05:00,SELL_TP,22658.35,22639.814285714285,17.335714285713767
2025-07-01 23:05:00,BUY_SL,22518.1,22484.873928571425,-34.42607142857305
2025-07-02 04:55:00,SELL_TP,22521.1,22501.064285714285,18.835714285713767
2025-07-03 09:40:00,BUY_TP,22642.35,22695.28714285714,51.73714285714304
2025-07-04 04:20:00,SELL_SL,22840.4,22853.13392857143,-13.933928571429714
2025-07-07 09:10:00,BUY_SL,22760.0,22749.79464285714,-11.405357142858701
2025-07-08 01:40:00,SELL_SL,22652.1,22672.51607142857,-21.61607142857174
2025-07-08 05:25:00,BUY_TP,22714.8,22741.90714285714,25.9071428571413
2025-07-08 07:50:00,BUY_SL,22743.8,22729.710714285713,-15.289285714286233
2025-07-08 22:10:00,SELL_TP,22750.3,22696.385714285716,52.71428571428332
2025-07-09 02:20:00,BUY_SL,22735.25,22724.926785714284,-11.523214285715948
2025-07-09 08:15:00,BUY_SL,22719.15,22710.41785714286,-9.932142857141297
2025-07-09 14:30:00,BUY_TP,22743.4,22772.253571428573,27.65357142857174
2025-07-09 22:20:00,BUY_TP,22811.9,22866.94785714286,53.847857142857535
2025-07-10 22:50:00,BUY_SL,22866.9,22848.282857142858,-19.817142857143335
2025-07-11 03:05:00,BUY_SL,22859.25,22848.675,-11.775000000000727
2025-07-11 06:05:00,SELL_SL,22773.5,22787.696428571428,-15.396428571427531
2025-07-11 21:50:00,BUY_SL,22841.25,22816.98107142857,-25.46892857142957
2025-07-14 07:15:00,SELL_SL,22693.4,22716.55892857143,-24.358928571428986
2025-07-14 13:30:00,BUY_SL,22725.9,22714.22142857143,-12.878571428572467
2025-07-14 22:30:00,BUY_SL,22886.9,22870.110714285714,-17.98928571428696
2025-07-15 01:20:00,BUY_SL,22868.4,22853.96142857143,-15.638571428570867
2025-07-16 23:20:00,BUY_SL,22918.1,22898.942857142854,-20.357142857144208
2025-07-17 01:40:00,BUY_SL,22901.85,22883.014285714286,-20.035714285713038
2025-07-17 08:30:00,SELL_SL,22896.7,22904.639285714286,-9.139285714284778
2025-07-17 14:00:00,BUY_SL,22945.45,22928.692857142858,-17.957142857142752
2025-07-17 15:30:00,SELL_SL,22936.95,22950.476785714287,-14.726785714286233
2025-07-18 02:05:00,SELL_SL,23100.05,23110.555357142857,-11.705357142857974
2025-07-21 05:35:00,BUY_SL,23122.05,23113.183928571427,-10.066071428572467
2025-07-22 23:00:00,BUY_SL,23098.6,23074.434999999998,-25.365000000000872
2025-07-23 01:30:00,BUY_SL,23052.3,23034.836785714284,-18.663214285715366
2025-07-23 06:35:00,BUY_SL,23107.65,23097.65892857143,-11.191071428572467
2025-07-23 23:00:00,BUY_TP,23155.65,23206.669285714288,49.81928571428652
2025-07-24 03:00:00,BUY_SL,23264.1,23254.923214285714,-10.37678571428405
2025-07-24 06:45:00,BUY_SL,23264.1,23253.46607142857,-11.833928571427531
2025-07-24 09:00:00,SELL_SL,23239.6,23245.712499999998,-7.312499999999273
2025-07-24 20:10:00,BUY_TP,23230.1,23272.530714285713,41.2307142857142
2025-07-24 22:55:00,BUY_SL,23261.47,23244.448214285716,-18.221785714285215
2025-07-29 04:10:00,BUY_TP,23398.65,23415.460714285717,15.610714285715222
2025-07-29 22:35:00,SELL_TP,23361.4,23312.195714285717,48.004285714284194
2025-07-30 05:05:00,BUY_TP,23352.95,23370.928571428572,16.77857142857174
2025-07-30 08:10:00,BUY_SL,23373.95,23367.039285714287,-8.110714285713765
2025-07-30 09:00:00,BUY_SL,23386.45,23380.20892857143,-7.441071428572468
2025-07-31 20:15:00,SELL_TP,23483.7,23416.230000000003,66.26999999999752
2025-07-31 20:55:00,SELL_TP,23334.82,23252.50642857143,81.11357142857086
2025-07-31 23:15:00,SELL_TP,23271.95,23176.556428571428,94.19357142857261
2025-08-04 07:15:00,BUY_SL,22869.4,22857.85535714286,-12.744642857141297
2025-08-06 08:40:00,BUY_TP,23048.95,23090.789285714287,40.63928571428623
2025-08-06 21:30:00,BUY_TP,23260.2,23322.985714285714,61.58571428571376
2025-08-07 22:45:00,SELL_SL,23307.35,23351.739285714284,-45.58928571428551
2025-08-08 15:00:00,BUY_SL,23480.15,23470.491071428572,-10.858928571428986
2025-08-12 07:40:00,BUY_TP,23556.65,23584.14285714286,26.292857142857248
2025-08-13 21:10:00,SELL_SL,23838.05,23871.210714285713,-34.36071428571377
2025-08-14 23:10:00,BUY_SL,23836.1,23795.907499999998,-41.39250000000102
2025-08-15 05:05:00,SELL_SL,23826.25,23839.632142857143,-14.582142857142752
2025-08-15 16:25:00,SELL_SL,23829.7,23841.378571428573,-12.878571428572467
2025-08-18 04:55:00,BUY_TP,23789.55,23809.917857142857,19.167857142857248
2025-08-18 06:30:00,BUY_SL,23801.7,23795.8875,-7.0125
2025-08-19 03:25:00,BUY_SL,23732.95,23722.77142857143,-11.378571428572467
2025-08-19 08:30:00,SELL_SL,23664.45,23674.628571428573,-11.378571428572467
2025-08-22 03:05:00,BUY_SL,23172.6,23158.307142857142,-15.492857142856518
2025-08-22 22:05:00,BUY_SL,23537.9,23510.484285714287,-28.615714285714784
2025-08-25 09:35:00,BUY_SL,23495.15,23487.63392857143,-8.716071428570284
2025-08-25 20:40:00,BUY_SL,23527.4,23507.130714285715,-21.469285714286524
2025-08-26 02:45:00,SELL_TP,23452.9,23435.789285714287,15.910714285714494
2025-08-26 20:40:00,BUY_SL,23470.57,23452.39642857143,-19.37357142857145
2025-08-27 14:15:00,SELL_SL,23542.0,23553.019642857143,-12.21964285714348
2025-08-28 04:50:00,SELL_SL,23479.6,23497.34821428571,-18.948214285711583
2025-08-28 08:40:00,BUY_SL,23510.85,23501.860714285714,-10.18928571428405
2025-08-28 13:40:00,BUY_SL,23569.35,23558.475,-12.075
2025-09-01 01:05:00,BUY_TP,23408.05,23466.972142857143,57.72214285714362
2025-09-01 04:50:00,BUY_SL,23499.1,23487.807142857142,-12.492857142856518
2025-09-01 14:25:00,BUY_SL,23449.1,23431.126785714285,-19.173214285713765
2025-09-02 01:50:00,BUY_SL,23456.35,23446.358928571426,-11.191071428572467
2025-09-04 03:20:00,BUY_TP,23424.25,23477.364999999998,51.91499999999796
2025-09-04 10:05:00,SELL_SL,23443.0,23455.65357142857,-13.853571428571012
2025-09-05 22:15:00,SELL_SL,23611.4,23658.152857142857,-47.95285714285565
2025-09-08 13:55:00,BUY_SL,23767.25,23756.101785714287,-12.348214285713038
2025-09-08 20:50:00,BUY_SL,23785.12,23755.948214285712,-30.37178571428667
2025-09-08 22:35:00,SELL_SL,23753.25,23772.73392857143,-20.683928571429714
2025-09-09 02:40:00,BUY_SL,23804.05,23795.258928571428,-9.99107142857174
2025-09-09 22:55:00,BUY_TP,23835.05,23865.480714285713,29.230714285714203
2025-09-10 21:45:00,SELL_TP,23883.3,23833.559999999998,48.5400000000016
2025-09-11 03:10:00,BUY_SL,23893.6,23881.80892857143,-12.991071428568102
2025-09-12 05:05:00,BUY_SL,24009.8,23998.45357142857,-12.546428571428986
2025-09-18 04:55:00,BUY_TP,24276.1,24371.88142857143,94.5814285714303
2025-09-19 03:20:00,SELL_TP,24517.55,24493.989285714288,22.360714285711584
2025-09-19 09:20:00,SELL_TP,24486.05,24462.22142857143,22.628571428570286
2025-09-24 02:40:00,BUY_SL,24645.05,24635.530357142856,-10.71964285714348
2025-09-24 05:30:00,SELL_SL,24611.55,24621.342857142856,-10.992857142856518
2025-09-24 21:50:00,SELL_SL,24503.67,24528.260357142855,-25.7903571428571
2025-09-25 04:40:00,BUY_TP,24536.5,24576.104285714286,38.40428571428565
2025-09-25 07:10:00,BUY_SL,24577.95,24570.476785714287,-8.673214285713765
2025-09-26 20:55:00,BUY_SL,24498.95,24463.0175,-37.132499999998984
2025-09-29 01:45:00,BUY_TP,24517.7,24569.74357142857,50.84357142857043
2025-09-29 05:50:00,BUY_TP,24586.6,24611.649999999998,23.849999999999273
2025-09-29 22:50:00,SELL_SL,24623.35,24645.74714285714,-23.59714285714217
2025-09-30 01:50:00,BUY_TP,24615.95,24636.97142857143,19.82142857142826
2025-09-30 05:50:00,BUY_TP,24627.45,24648.9,20.25000000000073
2025-09-30 15:35:00,SELL_SL,24611.95,24629.0125,-18.2625
2025-09-30 19:55:00,BUY_SL,24615.2,24572.89142857143,-43.50857142856985
2025-09-30 22:50:00,BUY_TP,24645.2,24699.307142857142,52.907142857141295
2025-10-01 03:20:00,SELL_TP,24636.2,24603.971428571425,31.02857142857538
2025-10-06 02:40:00,BUY_TP,24877.35,24904.317857142858,25.76785714285943
2025-10-06 06:35:00,BUY_SL,24911.75,24905.680357142857,-7.269642857142753
2025-10-06 13:50:00,BUY_TP,24951.25,24974.167857142857,21.71785714285652
2025-10-07 06:00:00,SELL_SL,24965.5,24974.66607142857,-10.36607142857174
2025-10-09 08:25:00,SELL_SL,25169.55,25177.505357142858,-9.155357142858701
2025-10-09 14:25:00,SELL_SL,25142.55,25156.558928571427,-15.208928571427531
2025-10-09 20:15:00,SELL_TP,25076.2,25016.245000000003,58.754999999998105
2025-10-09 22:05:00,SELL_SL,25042.2,25077.56892857143,-36.56892857142812
2025-10-10 02:00:00,BUY_TP,25112.3,25153.655,40.15499999999956
2025-10-14 03:25:00,BUY_TP,24745.55,24828.761428571426,82.01142857142695
2025-10-15 02:20:00,SELL_SL,24617.6,24651.81607142857,-35.416071428571016
2025-10-15 07:55:00,BUY_TP,24648.6,24689.95714285714,40.157142857141295
2025-10-16 05:35:00,BUY_SL,24774.05,24748.57142857143,-26.6785714285681
2025-10-16 08:30:00,SELL_SL,24780.8,24800.342857142856,-20.74285714285652
2025-10-17 16:40:00,BUY_SL,24592.45,24544.664285714287,-48.98571428571377
2025-10-17 19:50:00,BUY_SL,24807.6,24739.749642857143,-69.0503571428555
2025-10-20 01:00:00,BUY_TP,24857.8,24932.862142857142,73.86214285714304
2025-10-20 02:05:00,BUY_SL,24921.3,24898.767857142855,-23.732142857144208
2025-10-20 03:15:00,BUY_SL,24860.55,24836.914285714283,-24.835714285715948
2025-10-21 19:50:00,BUY_SL,25192.45,25158.809285714287,-34.84071428571333
2025-10-21 23:00:00,BUY_SL,25173.7,25144.705,-30.19499999999898
2025-10-23 02:50:00,BUY_SL,24909.2,24881.305357142857,-29.09464285714348
2025-10-23 09:45:00,BUY_TP,24938.65,24971.628571428573,31.77857142857174
2025-10-23 12:10:00,BUY_SL,24954.65,24936.848214285714,-19.00178571428769
2025-10-23 22:50:00,BUY_SL,25137.4,25104.02392857143,-34.57607142857087
2025-10-23 23:50:00,BUY_SL,25156.1,25134.49357142857,-22.806428571427386
2025-10-30 04:10:00,BUY_TP,26164.55,26227.110714285714,61.36071428571522
2025-10-30 14:15:00,SELL_TP,26164.05,26082.39642857143,80.45357142857101
2025-10-30 20:25:00,SELL_TP,25972.2,25874.61642857143,96.3835714285713
2025-10-30 21:15:00,SELL_TP,25895.05,25820.184999999998,73.6650000000016
2025-10-31 02:25:00,BUY_TP,26037.55,26082.73214285714,43.98214285714202
2025-10-31 04:35:00,BUY_SL,26089.05,26070.514285714286,-19.735714285713765
2025-11-03 02:20:00,BUY_TP,25960.65,26011.317857142858,49.467857142856516
2025-11-03 23:05:00,BUY_TP,25994.3,26053.209285714285,57.70928571428594
2025-11-04 04:40:00,SELL_TP,25908.4,25869.432142857142,37.76785714285943
2025-11-05 20:40:00,BUY_TP,25678.95,25772.15142857143,92.00142857142855
2025-11-06 14:05:00,BUY_TP,25646.45,25694.69642857143,47.04642857143044
2025-11-06 21:25:00,SELL_SL,25290.45,25348.7625,-59.5125
2025-11-07 02:00:00,BUY_SL,25230.3,25204.78392857143,-26.716071428570284
2025-11-07 10:25:00,BUY_SL,25244.05,25221.699999999997,-23.550000000002182
2025-11-10 21:50:00,BUY_TP,25590.85,25643.92857142857,51.87857142857028
2025-11-11 15:05:00,SELL_SL,25517.15,25538.05892857143,-22.108928571428986
2025-11-12 03:05:00,BUY_TP,25562.4,25638.580714285716,74.9807142857142
2025-11-12 06:30:00,BUY_SL,25655.2,25636.975,-19.425000000002182
2025-11-13 05:00:00,BUY_SL,25607.25,25582.119642857142,-26.330357142857974
2025-11-13 05:30:00,BUY_TP,25582.9,25630.450000000004,46.35000000000291
2025-11-13 08:45:00,BUY_TP,25616.4,25659.96428571429,42.364285714288414
2025-11-13 15:30:00,SELL_TP,25517.0,25462.410714285714,53.38928571428623
2025-11-14 22:45:00,BUY_SL,25085.8,25014.53392857143,-72.46607142857029
2025-11-17 01:00:00,SELL_TP,25095.25,24985.893571428573,108.15642857142738
2025-11-17 19:40:00,BUY_SL,25092.8,25024.667857142857,-69.33214285714276
2025-11-17 19:55:00,BUY_SL,25017.8,24961.67107142857,-57.328928571430154
2025-11-18 22:25:00,BUY_SL,24716.4,24623.469642857144,-94.13035714285725
2025-11-19 22:50:00,BUY_SL,24719.95,24649.48,-71.67000000000117
2025-11-20 08:25:00,BUY_SL,25114.45,25091.232142857145,-24.41785714285579
2025-11-21 01:20:00,SELL_SL,24036.35,24080.085714285713,-44.935714285714496
2025-11-21 20:00:00,BUY_SL,24328.3,24220.324642857144,-109.1753571428555
2025-11-24 01:00:00,BUY_TP,24261.55,24425.467857142856,162.71785714285653
2025-11-24 05:35:00,BUY_SL,24469.45,24440.419642857145,-30.23035714285579
2025-11-24 14:25:00,SELL_SL,24390.2,24425.514285714286,-36.51428571428478
2025-11-25 04:15:00,SELL_SL,24884.2,24904.862500000003,-21.862500000002182
2025-11-28 03:20:00,BUY_TP,25313.9,25335.339285714286,20.23928571428478
2025-12-01 09:25:00,SELL_SL,25238.35,25257.71607142857,-20.566071428572467
2025-12-01 13:35:00,BUY_SL,25298.1,25277.142857142855,-22.15714285714348
2025-12-02 03:05:00,BUY_TP,25373.8,25430.684285714284,55.684285714284485
2025-12-03 02:20:00,BUY_SL,25617.05,25602.575,-15.674999999998544
2025-12-03 21:50:00,SELL_SL,25623.3,25662.12214285714,-40.022142857141446
2025-12-04 02:50:00,BUY_SL,25644.0,25630.360714285714,-14.839285714285506
2025-12-04 10:00:00,BUY_SL,25655.0,25643.492857142857,-12.707142857142752
2025-12-04 15:10:00,BUY_SL,25657.65,25641.214285714286,-17.63571428571522
2025-12-04 21:20:00,SELL_TP,25597.77,25518.44142857143,78.12857142857028
2025-12-08 04:15:00,BUY_TP,25693.65,25773.78642857143,78.93642857142986
2025-12-09 01:00:00,BUY_TP,25663.5,25718.290714285715,53.59071428571478
2025-12-09 07:05:00,BUY_SL,25699.9,25680.073214285716,-21.026785714285506
2025-12-09 23:25:00,BUY_SL,25708.3,25680.967857142856,-28.53214285714348
2025-12-10 02:05:00,SELL_SL,25681.5,25690.344642857144,-10.044642857144208
2025-12-10 05:00:00,SELL_SL,25676.25,25687.066071428573,-12.016071428573195
2025-12-11 01:10:00,BUY_SL,25809.35,25768.212499999998,-42.33750000000073
2025-12-11 04:30:00,SELL_TP,25636.2,25602.985714285714,32.01428571428623
2025-12-11 14:20:00,BUY_TP,25652.45,25686.146428571425,32.49642857142389
2025-12-11 21:15:00,SELL_SL,25656.6,25714.87392857143,-59.47392857143059
2025-12-12 11:05:00,BUY_SL,25688.2,25669.1125,-20.287500000001454
2025-12-12 14:05:00,SELL_SL,25557.95,25579.930357142854,-23.18035714285288
2025-12-12 16:25:00,BUY_SL,25622.6,25599.071428571428,-24.728571428571012
2025-12-15 15:45:00,BUY_TP,25375.45,25403.37142857143,26.721428571429716
2025-12-16 02:10:00,SELL_TP,25163.95,25053.239285714284,109.51071428571667
2025-12-17 02:00:00,BUY_SL,25125.35,25076.51107142857,-50.03892857142928
2025-12-17 04:30:00,SELL_SL,25115.85,25150.467857142856,-35.81785714285725
2025-12-17 06:25:00,BUY_SL,25131.35,25113.842857142856,-18.707142857142752
2025-12-17 15:10:00,BUY_SL,25268.1,25245.46607142857,-23.83392857142753
2025-12-18 02:45:00,SELL_SL,24742.35,24771.69107142857,-30.541071428571012
2025-12-18 09:10:00,BUY_TP,24744.35,24799.732142857145,54.18214285714639
2025-12-18 22:15:00,SELL_SL,25024.0,25078.144642857143,-55.344642857143484
2025-12-19 08:45:00,BUY_SL,25076.3,25058.948214285712,-18.55178571428696
2025-12-29 01:00:00,SELL_SL,25659.6,25670.457857142854,-12.057857142855209
2025-12-29 15:20:00,BUY_SL,25564.9,25549.04285714286,-17.057142857141297
2025-12-29 21:45:00,BUY_TP,25502.9,25549.955,45.85500000000029
2025-12-30 05:25:00,SELL_SL,25529.35,25540.85714285714,-12.707142857142752
2025-12-30 07:35:00,BUY_SL,25553.0,25542.226785714283,-11.973214285716676
2025-12-30 14:35:00,BUY_SL,25547.2,25535.832142857143,-12.567857142857246
2025-12-30 19:35:00,SELL_SL,25528.2,25551.663214285716,-24.663214285715366
2025-12-31 15:40:00,BUY_TP,25471.05,25494.524999999998,22.274999999998546
2026-01-02 09:15:00,BUY_SL,25466.0,25457.894642857143,-9.305357142856518
2026-01-02 16:10:00,BUY_SL,25518.0,25502.60357142857,-16.59642857142826
