time,open,high,low,close,tick_volume,spread,real_volume,is_near_supply,is_near_demand,distance_to_nearest_supply,distance_to_nearest_demand
2025-12-18 05:45:00,1.17424,1.17464,1.17419,1.1745700000000001,241,8,0,1,1,8.513753969593562e-06,0.0002979813889336952
2025-12-18 06:00:00,1.1745700000000001,1.17468,1.17422,1.17436,365,8,0,1,1,9.366804046463988e-05,0.0004768554787287492
2025-12-18 06:15:00,1.17436,1.1743999999999999,1.17385,1.17424,359,8,0,1,1,8.516146614035897e-06,0.0005790979697506591
2025-12-18 06:30:00,1.17423,1.1745,1.17412,1.17442,286,8,0,1,1,0.00011920777915909895,0.00042574206842521835
2025-12-18 06:45:00,1.1743999999999999,1.17464,1.17437,1.17437,312,8,0,1,1,0.00010218244675860075,0.00046833621431069465
2025-12-18 07:00:00,1.17437,1.17493,1.17426,1.17438,408,8,0,1,1,0.00011069670805017411,0.0004598170949777627
2025-12-18 07:15:00,1.17439,1.17471,1.17413,1.17439,369,8,0,1,1,0.00011921082434287501,0.0004512981207264362
2025-12-18 07:30:00,1.17441,1.17441,1.17393,1.1743000000000001,431,8,0,1,1,4.257855743856383e-05,0.0005279741122369435
2025-12-18 07:45:00,1.17432,1.1745,1.17333,1.17334,821,8,0,1,1,0.0003409071539365878,0.00016193089812001167
2025-12-18 08:00:00,1.17332,1.17368,1.17298,1.1735,654,8,0,1,1,0.00020451640391991305,0.00029825308904991263
2025-12-18 08:15:00,1.1735,1.17368,1.17325,1.17328,523,8,0,1,1,0.00039206327560335546,0.00011080049093156409
2025-12-18 08:30:00,1.17328,1.17337,1.17278,1.1732,511,8,0,1,1,0.0004602795772246718,4.261847937274592e-05
2025-12-18 08:45:00,1.17321,1.17321,1.17278,1.17318,547,8,0,1,1,0.00047733510629239845,2.557152355135145e-05
2025-12-18 09:00:00,1.17316,1.17324,1.17253,1.17265,584,8,0,1,1,0.0002131923421309525,5.116616211141345e-05
2025-12-18 09:15:00,1.17266,1.1727400000000001,1.1717,1.17191,663,8,0,1,1,0.00016212849109565792,8.533078478778671e-06
2025-12-18 09:30:00,1.17191,1.17216,1.17184,1.17214,472,8,0,1,1,0.00022181650656077686,0.00011943965737883615
2025-12-18 09:45:00,1.17214,1.1726,1.17203,1.17216,604,8,0,1,1,0.00020475020475022008,0.000136500136500273
2025-12-18 10:00:00,1.17215,1.17239,1.17171,1.1718899999999999,596,8,0,1,1,0.00014506480983691425,2.559967232436196e-05
2025-12-18 10:15:00,1.1719,1.17227,1.17175,1.17215,377,8,0,1,1,0.00021328328285636096,0.00012796996971385446
2025-12-18 10:30:00,1.17215,1.17251,1.17199,1.17249,331,8,0,1,1,7.675971650071512e-05,8.52885738897466e-05
2025-12-18 10:45:00,1.17251,1.17264,1.17221,1.17245,418,8,0,1,1,4.264574182257962e-05,0.00011940807710352595
2025-12-18 11:00:00,1.1724700000000001,1.17261,1.17211,1.17212,401,8,0,1,1,0.00023888339077915058,0.00010237859604828858
2025-12-18 11:15:00,1.17214,1.17256,1.17208,1.17252,340,8,0,1,1,0.00010234367004392076,5.970047419235023e-05
2025-12-18 11:30:00,1.17251,1.17271,1.1721,1.17222,409,8,0,1,1,0.00015355479346886163,0.00018767808090640748
2025-12-18 11:45:00,1.17221,1.17244,1.17199,1.17201,415,8,0,1,1,0.0002474381617903443,8.532350406622394e-06
2025-12-18 12:00:00,1.172,1.17231,1.17176,1.17179,922,8,0,1,1,5.9737666305408384e-05,7.680557096420477e-05
2025-12-18 12:15:00,1.17179,1.17188,1.17118,1.17174,549,8,0,1,1,1.7068632973107498e-05,3.4137265946404495e-05
2025-12-18 12:30:00,1.17174,1.1718899999999999,1.17131,1.17137,542,8,0,1,1,0.0002987954275763187,9.390713438115583e-05
2025-12-18 12:45:00,1.17138,1.1715200000000001,1.17127,1.17137,492,8,0,1,1,0.0002987954275763187,9.390713438115583e-05
2025-12-18 13:00:00,1.17137,1.17237,1.17129,1.17231,699,8,0,1,1,7.677150241842646e-05,0.00023884467419032338
2025-12-18 13:15:00,1.1723,1.17393,1.17226,1.17288,1263,8,0,1,1,0.0004092490280333998,4.263010708672965e-05
2025-12-18 13:30:00,1.17287,1.17558,1.17266,1.17389,2877,8,0,1,1,0.00012778028605754755,0.0006303827445503283
2025-12-18 13:45:00,1.1739,1.17625,1.17386,1.17465,2232,8,0,1,1,7.66185672327276e-05,0.00022985570169837183
2025-12-18 14:00:00,1.17463,1.17553,1.17408,1.17416,2531,8,0,1,1,5.110036110917505e-05,0.0006472712407166586
2025-12-18 14:15:00,1.17415,1.17459,1.17349,1.17384,1511,8,0,1,1,8.519048592652234e-05,0.0005878143528931366
2025-12-18 14:30:00,1.17385,1.17434,1.17329,1.17334,1258,8,0,1,1,0.0003409071539365878,0.00016193089812001167
2025-12-18 14:45:00,1.17334,1.17397,1.17323,1.17343,1018,8,0,1,1,0.000264182780395961,0.00023861670487379562
2025-12-18 15:00:00,1.17343,1.17401,1.17304,1.17343,1036,8,0,1,1,0.000264182780395961,0.00023861670487379562
2025-12-18 15:15:00,1.17342,1.17346,1.17193,1.17231,1051,8,0,1,1,7.677150241842646e-05,0.00023884467419032338
2025-12-18 15:30:00,1.1723,1.17317,1.17157,1.1728,1601,8,0,1,1,0.0003410641200545327,2.5579809004071016e-05
2025-12-18 15:45:00,1.17283,1.17315,1.17203,1.17269,1176,8,0,1,1,0.00024729468145878405,8.527402808925546e-05
2025-12-18 16:00:00,1.17268,1.17438,1.17256,1.1741,904,8,0,1,1,0.00010220594497923518,0.0006984072906907785
2025-12-18 16:15:00,1.17411,1.17456,1.17359,1.17376,755,8,0,1,1,1.703925845139465e-05,0.0005196973827699014
2025-12-18 16:30:00,1.17377,1.17381,1.17292,1.17322,847,8,0,1,1,0.0004432246296517925,5.966485399159109e-05
2025-12-18 16:45:00,1.1732,1.1733,1.17252,1.17277,716,8,0,1,1,0.0003154923812853172,5.116092669487536e-05
2025-12-18 17:00:00,1.17279,1.17286,1.17194,1.17195,793,8,0,1,1,0.00019625410640381624,1.7065574469822925e-05
2025-12-18 17:15:00,1.17195,1.17216,1.17148,1.17194,729,8,0,1,1,0.0001877229209685538,1.706572008798145e-05
2025-12-18 17:30:00,1.17193,1.17246,1.1717,1.17237,529,8,0,1,1,2.558919112583616e-05,0.00018765406825499545
2025-12-18 17:45:00,1.17238,1.17243,1.17161,1.17184,488,8,0,1,1,0.00010240305843792494,6.826870562540962e-05
2025-12-18 18:00:00,1.17185,1.17244,1.17149,1.1724,556,8,0,1,1,0.0,0.0001620607301261621
2025-12-18 18:15:00,1.1724,1.17244,1.17172,1.17203,460,8,0,1,1,0.0002644983490182081,2.55966144211108e-05
2025-12-18 18:30:00,1.17204,1.17222,1.17198,1.17199,300,8,0,1,1,0.00023037739229856265,8.532496010924552e-06
2025-12-18 18:45:00,1.17199,1.1721,1.17181,1.17194,434,8,0,1,1,0.0001877229209685538,1.706572008798145e-05
2025-12-18 19:00:00,1.17194,1.17235,1.17173,1.1721,493,8,0,1,1,0.00025595085743553367,8.531695247844808e-05
2025-12-18 19:15:00,1.1721,1.17236,1.17205,1.1723,316,8,0,1,1,8.530239699753565e-05,0.0002473769512924367
2025-12-18 19:30:00,1.1723,1.1726,1.17221,1.1726,345,8,0,1,1,0.00017056114617088348,8.528057308600982e-06
2025-12-18 19:45:00,1.17259,1.17272,1.17231,1.17246,367,8,0,1,1,5.1174453712663104e-05,0.00011087798304416651
2025-12-18 20:00:00,1.17245,1.17273,1.17236,1.1724999999999999,360,8,0,1,1,8.528784648167757e-05,7.675906183381281e-05
2025-12-18 20:15:00,1.17249,1.17261,1.17234,1.1724999999999999,299,8,0,1,1,8.528784648167757e-05,7.675906183381281e-05
2025-12-18 20:30:00,1.17251,1.17268,1.1724,1.17255,247,8,0,1,1,0.00012792631444277213,3.411368385146903e-05
2025-12-18 20:45:00,1.17255,1.17255,1.172,1.17219,297,8,0,1,1,0.0001791518439843741,0.0001620897636049911
2025-12-18 21:00:00,1.17218,1.1724999999999999,1.17214,1.17243,220,8,0,1,1,2.5587881579262293e-05,0.00013646870175612868
2025-12-18 21:15:00,1.17243,1.17244,1.1723,1.17236,125,8,0,1,1,3.411921252860896e-05,0.00019618547203926478
2025-12-18 21:30:00,1.17236,1.17236,1.1722,1.17226,97,8,0,1,1,0.00011942743077476752,0.00022179380001036372
2025-12-18 21:45:00,1.17226,1.1724700000000001,1.17221,1.17232,185,8,0,1,1,6.824075337798554e-05,0.00023031254265046443
2025-12-18 22:00:00,1.17233,1.17234,1.17177,1.17206,253,20,0,1,1,0.00029008753818064514,5.119191850261166e-05
2025-12-18 22:15:00,1.17206,1.17234,1.17205,1.17234,231,20,0,1,1,5.117969189840066e-05,0.00021324871624279945
2025-12-18 22:30:00,1.17233,1.17239,1.17201,1.17203,171,20,0,1,1,0.0002644983490182081,2.55966144211108e-05
2025-12-18 22:45:00,1.17205,1.17242,1.17204,1.17236,136,20,0,1,1,3.411921252860896e-05,0.00019618547203926478
2025-12-18 23:00:00,1.17237,1.17272,1.17237,1.17245,182,8,0,1,1,4.264574182257962e-05,0.00011940807710352595
2025-12-18 23:15:00,1.17244,1.17255,1.17237,1.17252,95,8,0,1,1,0.00010234367004392076,5.970047419235023e-05
2025-12-18 23:30:00,1.1724999999999999,1.1726,1.17234,1.17238,107,8,0,1,1,1.705931523919806e-05,0.00017912281001044328
2025-12-18 23:45:00,1.17238,1.17256,1.17238,1.17244,130,8,0,1,1,3.4116884445957116e-05,0.00012793831667300205
2025-12-19 00:00:00,1.17243,1.17256,1.17219,1.17222,188,8,0,1,1,0.00015355479346886163,0.00018767808090640748
2025-12-19 00:15:00,1.17222,1.1723,1.17215,1.17222,141,8,0,1,1,0.00015355479346886163,0.00018767808090640748
2025-12-19 00:30:00,1.17222,1.17238,1.17214,1.17225,237,8,0,1,1,0.00012795905310308765,0.00021326508850508295
2025-12-19 00:45:00,1.17224,1.17265,1.17221,1.17261,369,8,0,1,1,0.00017908767620932915,1.7055969162730133e-05
2025-12-19 01:00:00,1.17263,1.1728,1.17241,1.1727,245,8,0,1,1,0.00025581990278840877,9.380063102247335e-05
2025-12-19 01:15:00,1.17269,1.17283,1.17228,1.17234,282,8,0,1,1,5.117969189840066e-05,0.00021324871624279945
2025-12-19 01:30:00,1.17234,1.17235,1.172,1.17216,361,8,0,1,1,0.00020475020475022008,0.000136500136500273
2025-12-19 01:45:00,1.17217,1.1724999999999999,1.1721,1.17238,283,8,0,1,1,1.705931523919806e-05,0.00017912281001044328
2025-12-19 02:00:00,1.17238,1.17281,1.17238,1.17272,255,8,0,1,1,0.0002728699092706494,9.379903131186856e-05
2025-12-19 02:15:00,1.17273,1.1728,1.17242,1.17254,201,8,0,1,1,0.00011939891176403956,4.264246848730578e-05
2025-12-19 02:30:00,1.17254,1.17258,1.17215,1.17229,213,8,0,1,1,9.383343711884815e-05,0.0002473790614951279
2025-12-19 02:45:00,1.17229,1.17237,1.1721,1.1722299999999999,238,8,0,1,1,0.00014502273444650412,0.00019620722895673416
2025-12-19 03:00:00,1.17225,1.17246,1.17208,1.17238,262,8,0,1,1,1.705931523919806e-05,0.00017912281001044328
2025-12-19 03:15:00,1.17238,1.17254,1.17187,1.17225,616,8,0,1,1,0.00012795905310308765,0.00021326508850508295
2025-12-19 03:30:00,1.17224,1.17224,1.17178,1.17183,302,8,0,1,1,9.387027128494104e-05,7.680294923337474e-05
2025-12-19 03:45:00,1.17183,1.17217,1.1718,1.17208,270,8,0,1,1,0.0002730189065593628,6.825472663988807e-05
2025-12-19 04:00:00,1.17209,1.1722299999999999,1.17184,1.17194,276,8,0,1,1,0.0001877229209685538,1.706572008798145e-05
2025-12-19 04:15:00,1.17194,1.17194,1.1715200000000001,1.17157,210,8,0,1,1,0.0001280333228062297,0.0
2025-12-19 04:30:00,1.17157,1.1718,1.17154,1.17167,199,8,0,1,1,4.267413179487869e-05,2.560447907685141e-05
2025-12-19 04:45:00,1.17166,1.17177,1.1715200000000001,1.17176,205,8,0,1,1,3.413668327969717e-05,5.1205024919735256e-05
2025-12-19 05:00:00,1.17176,1.17194,1.17173,1.17183,225,8,0,1,1,9.387027128494104e-05,7.680294923337474e-05
2025-12-19 05:15:00,1.17183,1.17199,1.17182,1.17195,177,8,0,1,1,0.00019625410640381624,1.7065574469822925e-05
2025-12-19 05:30:00,1.17195,1.17202,1.17174,1.17183,205,8,0,1,1,9.387027128494104e-05,7.680294923337474e-05
2025-12-19 05:45:00,1.17183,1.17204,1.17178,1.17196,229,8,0,1,1,0.00020478514625055116,8.532714427169454e-06
2025-12-19 06:00:00,1.17196,1.17212,1.17182,1.172,251,8,0,1,1,0.00023890784982921157,0.0
2025-12-19 06:15:00,1.172,1.17212,1.17187,1.17193,274,8,0,1,1,0.0001791915899412264,8.532932854217801e-06
2025-12-19 06:30:00,1.17195,1.17208,1.17121,1.17123,654,8,0,1,1,0.00041836360065922276,2.5614097999517168e-05
2025-12-19 06:45:00,1.17123,1.17198,1.17114,1.17195,607,8,0,1,1,0.00019625410640381624,1.7065574469822925e-05
2025-12-19 07:00:00,1.17196,1.17202,1.17129,1.17137,531,8,0,1,1,0.0002987954275763187,9.390713438115583e-05
2025-12-19 07:15:00,1.17138,1.17161,1.17085,1.17124,605,8,0,1,1,0.0004098220689184419,1.7075919538189423e-05
2025-12-19 07:30:00,1.17124,1.17141,1.1708,1.17081,517,8,0,1,1,0.0005380890152970238,5.124657288539472e-05
2025-12-19 07:45:00,1.17083,1.17097,1.17029,1.17076,670,8,0,1,1,0.0004954046943865736,8.541460248099962e-06
2025-12-19 08:00:00,1.17075,1.17131,1.17059,1.17129,645,8,0,1,1,0.0003671165979391547,2.5612785902700863e-05
2025-12-19 08:15:00,1.17129,1.17159,1.17106,1.17115,595,8,0,1,1,0.0004867011057509128,9.392477479386283e-05
2025-12-19 08:30:00,1.17114,1.17134,1.17084,1.17106,557,8,0,1,1,0.0005635919594214685,1.7078544224812546e-05
2025-12-19 08:45:00,1.17104,1.17146,1.17082,1.17122,507,8,0,1,1,0.00042690527825700294,3.4152422260582987e-05
2025-12-19 09:00:00,1.17123,1.1716,1.17108,1.1712500000000001,513,8,0,1,1,0.0004012806830309246,8.537886872865285e-06
2025-12-19 09:15:00,1.1712500000000001,1.17175,1.17112,1.17157,560,8,0,1,1,0.0001280333228062297,0.0
2025-12-19 09:30:00,1.17155,1.17155,1.17088,1.17132,566,8,0,1,1,0.000341495065396457,5.12242598094022e-05
2025-12-19 09:45:00,1.17132,1.17158,1.17085,1.17116,649,8,0,1,1,0.00047815840704952013,8.538542983024436e-05
2025-12-19 10:00:00,1.17118,1.17155,1.17106,1.1715200000000001,542,8,0,1,1,0.00017071838295545783,1.7071838295659505e-05
2025-12-19 10:15:00,1.17153,1.17174,1.17133,1.17143,370,8,0,1,1,0.0002475606737066009,5.975602468778715e-05
2025-12-19 10:30:00,1.17142,1.17144,1.17085,1.17115,529,8,0,1,1,0.0004867011057509128,9.392477479386283e-05
2025-12-19 10:45:00,1.17115,1.17164,1.17105,1.17158,513,8,0,1,1,0.00011949674798138325,8.535481998724383e-06
2025-12-19 11:00:00,1.17157,1.17174,1.17103,1.17104,433,8,0,1,1,0.0005806804208225286,0.0
2025-12-19 11:15:00,1.17102,1.1712500000000001,1.17073,1.17118,454,8,0,1,1,0.00046107344729246137,6.830717737654156e-05
2025-12-19 11:30:00,1.17116,1.17129,1.17079,1.1711,470,8,0,1,1,0.0005294167876356118,5.123388267436511e-05
2025-12-19 11:45:00,1.17112,1.17136,1.17103,1.17109,452,8,0,1,1,0.0005379603617144118,4.2695266802622743e-05
2025-12-19 12:00:00,1.17107,1.17123,1.1709,1.17123,444,8,0,1,1,0.00041836360065922276,2.5614097999517168e-05
2025-12-19 12:15:00,1.17123,1.17131,1.17073,1.17095,420,8,0,1,1,0.0006575857209957192,7.686066868794186e-05
2025-12-19 12:30:00,1.17097,1.17137,1.17093,1.17119,376,8,0,1,1,0.0004525311862295114,5.976826987936586e-05
2025-12-19 12:45:00,1.17119,1.17147,1.1709,1.17097,462,8,0,1,1,0.0006404946326550026,5.977949904781036e-05
2025-12-19 13:00:00,1.17099,1.17123,1.17065,1.17085,636,8,0,1,1,0.000572233847204978,8.540803689626254e-05
2025-12-19 13:15:00,1.17084,1.1712799999999999,1.17018,1.1712,827,8,0,1,1,0.00044398907103831623,5.1229508196677754e-05
2025-12-19 13:30:00,1.17123,1.1718600000000001,1.17115,1.17134,830,8,0,1,1,0.0003244147728243268,6.829784691044446e-05
2025-12-19 13:45:00,1.17135,1.1719,1.17129,1.1719,575,8,0,1,1,0.00015359672326977297,1.7066302585656647e-05
2025-12-19 14:00:00,1.17191,1.17337,1.17185,1.1733500000000001,942,8,0,1,1,0.00033238164230612384,0.00017045212425976903
2025-12-19 14:15:00,1.17333,1.17374,1.1731,1.17325,784,8,0,1,1,0.00041764329852981164,8.523332623054677e-05
2025-12-19 14:30:00,1.17322,1.1735,1.17295,1.1734,790,8,0,1,1,0.0002897562638486509,0.00021305607635936893
2025-12-19 14:45:00,1.1734,1.17341,1.17258,1.17261,782,8,0,1,1,0.00017908767620932915,1.7055969162730133e-05
2025-12-19 15:00:00,1.17261,1.17281,1.17222,1.1723,857,8,0,1,1,8.530239699753565e-05,0.0002473769512924367
2025-12-19 15:15:00,1.17229,1.17237,1.17165,1.17171,712,8,0,1,1,8.534534995916663e-06,8.534534995916663e-06
2025-12-19 15:30:00,1.17169,1.17211,1.1714,1.17172,718,8,0,1,1,0.0,1.70689243165014e-05
2025-12-19 15:45:00,1.17173,1.1722,1.1709,1.17092,906,8,0,1,1,0.0006319816896115558,0.00010248351723441398
2025-12-19 16:00:00,1.17095,1.1715,1.17081,1.17145,617,8,0,1,1,0.00023048358871483412,4.268214605820433e-05
2025-12-19 16:15:00,1.17146,1.17182,1.17116,1.17155,544,8,0,1,1,0.00014510690964961246,0.0
2025-12-19 16:30:00,1.17156,1.17195,1.1714,1.17169,535,8,0,1,1,2.5604042024935382e-05,8.534680674978462e-06
2025-12-19 16:45:00,1.17169,1.17206,1.17129,1.17206,537,8,0,1,1,0.00029008753818064514,5.119191850261166e-05
2025-12-19 17:00:00,1.17204,1.17205,1.17132,1.17143,407,8,0,1,1,0.0002475606737066009,5.975602468778715e-05
2025-12-19 17:15:00,1.17142,1.1718600000000001,1.17142,1.1717,481,8,0,1,1,1.706921566965181e-05,0.0
2025-12-19 17:30:00,1.17171,1.17192,1.17161,1.17178,347,8,0,1,1,5.120415094979346e-05,6.827220126651761e-05
2025-12-19 17:45:00,1.17178,1.17205,1.17173,1.1719,319,8,0,1,1,0.00015359672326977297,1.7066302585656647e-05
2025-12-19 18:00:00,1.1718899999999999,1.17248,1.17176,1.17246,369,8,0,1,1,5.1174453712663104e-05,0.00011087798304416651
2025-12-19 18:15:00,1.1724700000000001,1.17268,1.1723,1.17246,405,8,0,1,1,5.1174453712663104e-05,0.00011087798304416651
2025-12-19 18:30:00,1.1724700000000001,1.17253,1.17208,1.17212,483,8,0,1,1,0.00023888339077915058,0.00010237859604828858
2025-12-19 18:45:00,1.17211,1.17236,1.17191,1.17198,342,8,0,1,1,0.00022184678919429253,8.532568815223393e-06
2025-12-19 19:00:00,1.17198,1.17207,1.17161,1.17206,373,8,0,1,1,0.00029008753818064514,5.119191850261166e-05
2025-12-19 19:15:00,1.17205,1.17215,1.17178,1.17204,420,8,0,1,1,0.0002730282242925804,3.412852803661991e-05
2025-12-19 19:30:00,1.17202,1.17207,1.1718,1.17197,275,8,0,1,1,0.0002133160405128642,0.0
2025-12-19 19:45:00,1.17197,1.1724700000000001,1.17194,1.17232,296,8,0,1,1,6.824075337798554e-05,0.00023031254265046443
2025-12-19 20:00:00,1.17231,1.17252,1.17211,1.17216,275,8,0,1,1,0.00020475020475022008,0.000136500136500273
2025-12-19 20:15:00,1.17216,1.17217,1.17191,1.17191,231,8,0,1,1,0.00016212849109565792,8.533078478778671e-06
2025-12-19 20:30:00,1.17191,1.17193,1.17175,1.17178,211,8,0,1,1,5.120415094979346e-05,6.827220126651761e-05
2025-12-19 20:45:00,1.17178,1.17188,1.17061,1.17095,605,8,0,1,1,0.0006575857209957192,7.686066868794186e-05
2025-12-19 21:00:00,1.17097,1.17135,1.17086,1.17114,298,8,0,1,1,0.0004952439503390072,8.538688798947092e-05
2025-12-19 21:15:00,1.17114,1.1712799999999999,1.17105,1.17116,196,8,0,1,1,0.00047815840704952013,8.538542983024436e-05
2025-12-19 21:30:00,1.17116,1.17119,1.17077,1.17106,216,8,0,1,1,0.0005635919594214685,1.7078544224812546e-05
2025-12-19 21:45:00,1.17106,1.17113,1.17055,1.17087,357,8,0,1,1,0.0005893053883010747,0.00010248789361766891
2025-12-21 22:00:00,1.17073,1.17136,1.17065,1.17126,117,61,0,1,1,0.00039273944299312446,0.0
2025-12-21 22:15:00,1.17129,1.17139,1.17088,1.17097,227,51,0,1,1,0.0006404946326550026,5.977949904781036e-05
2025-12-21 22:30:00,1.17097,1.17143,1.1709,1.17116,316,48,0,1,1,0.00047815840704952013,8.538542983024436e-05
2025-12-21 22:45:00,1.17115,1.17143,1.1710099999999999,1.1712500000000001,245,20,0,1,1,0.0004012806830309246,8.537886872865285e-06
2025-12-21 23:00:00,1.1713,1.17149,1.1712,1.17138,267,8,0,1,1,0.00029025593744131447,0.00010244327203802178
2025-12-21 23:15:00,1.17138,1.17146,1.1712799999999999,1.17142,205,8,0,1,1,0.0002560994348740751,6.829318263311197e-05
2025-12-21 23:30:00,1.17142,1.17142,1.1711,1.17111,253,8,0,1,1,0.0005208733594623899,5.977235272520471e-05
2025-12-21 23:45:00,1.17111,1.17113,1.17059,1.17097,256,8,0,1,1,0.0006404946326550026,5.977949904781036e-05
2025-12-22 00:00:00,1.17095,1.17156,1.17092,1.17137,791,8,0,1,1,0.0002987954275763187,9.390713438115583e-05
2025-12-22 00:15:00,1.17137,1.17148,1.17104,1.17109,600,8,0,1,1,0.0005379603617144118,4.2695266802622743e-05
2025-12-22 00:30:00,1.17109,1.17137,1.17099,1.17122,397,8,0,1,1,0.00042690527825700294,3.4152422260582987e-05
2025-12-22 00:45:00,1.17122,1.17158,1.17112,1.17155,390,8,0,1,1,0.00014510690964961246,0.0
2025-12-22 01:00:00,1.17156,1.1718899999999999,1.17134,1.17165,486,8,0,1,1,5.974480433577817e-05,4.267486023973325e-05
2025-12-22 01:15:00,1.17165,1.17174,1.1715200000000001,1.17164,236,8,0,1,1,6.828035915475744e-05,5.121026936597332e-05
2025-12-22 01:30:00,1.17166,1.1719,1.17139,1.17183,340,8,0,1,1,9.387027128494104e-05,7.680294923337474e-05
2025-12-22 01:45:00,1.1718600000000001,1.1718600000000001,1.17148,1.1717,252,8,0,1,1,1.706921566965181e-05,0.0
2025-12-22 02:00:00,1.1717,1.17191,1.17169,1.17183,145,8,0,1,1,9.387027128494104e-05,7.680294923337474e-05
2025-12-22 02:15:00,1.17185,1.1718899999999999,1.17168,1.17173,160,8,0,1,1,8.53438932163849e-06,2.5603167965294473e-05
2025-12-22 02:30:00,1.17173,1.1718899999999999,1.17157,1.17169,155,8,0,1,1,2.5604042024935382e-05,8.534680674978462e-06
2025-12-22 02:45:00,1.17169,1.17169,1.17149,1.1716,184,8,0,1,1,0.00010242403550710142,2.560600887672797e-05
2025-12-22 03:00:00,1.17161,1.17172,1.17146,1.17156,195,8,0,1,1,0.00013657004336112535,8.535627709928189e-06
2025-12-22 03:15:00,1.17158,1.17169,1.17132,1.17137,242,8,0,1,1,0.0002987954275763187,9.390713438115583e-05
2025-12-22 03:30:00,1.17137,1.17165,1.17136,1.17161,211,8,0,1,1,9.388789785001365e-05,3.4141053763658555e-05
2025-12-22 03:45:00,1.17161,1.17179,1.17161,1.1717,245,8,0,1,1,1.706921566965181e-05,0.0
2025-12-22 04:00:00,1.1717,1.17184,1.17159,1.17177,199,8,0,1,1,4.267048994246608e-05,5.97386859196041e-05
2025-12-22 04:15:00,1.17178,1.17184,1.17168,1.17182,128,8,0,1,1,8.533733849907748e-05,8.533733849907748e-05
2025-12-22 04:30:00,1.17182,1.17196,1.17182,1.17194,133,8,0,1,1,0.0001877229209685538,1.706572008798145e-05
2025-12-22 04:45:00,1.17196,1.1721300000000001,1.17192,1.17196,197,8,0,1,1,0.00020478514625055116,8.532714427169454e-06
2025-12-22 05:00:00,1.17196,1.17215,1.17187,1.17214,171,8,0,1,1,0.00022181650656077686,0.00011943965737883615
2025-12-22 05:15:00,1.1721300000000001,1.17217,1.17197,1.172,142,8,0,1,1,0.00023890784982921157,0.0
2025-12-22 05:30:00,1.17199,1.17205,1.17153,1.17169,300,8,0,1,1,2.5604042024935382e-05,8.534680674978462e-06
2025-12-22 05:45:00,1.17169,1.17179,1.17155,1.17171,203,8,0,1,1,8.534534995916663e-06,8.534534995916663e-06
2025-12-22 06:00:00,1.17171,1.1718,1.1715200000000001,1.17168,261,8,0,1,1,3.413901406530793e-05,1.7069507032559214e-05
2025-12-22 06:15:00,1.17168,1.17187,1.17153,1.17165,282,8,0,1,1,5.974480433577817e-05,4.267486023973325e-05
2025-12-22 06:30:00,1.17165,1.1717,1.17138,1.1715200000000001,271,8,0,1,1,0.00017071838295545783,1.7071838295659505e-05
2025-12-22 06:45:00,1.1715200000000001,1.17158,1.17126,1.17154,246,8,0,1,1,0.00015364392167580192,8.535773426486088e-06
2025-12-22 07:00:00,1.17154,1.17184,1.17146,1.1716,459,8,0,1,1,0.00010242403550710142,2.560600887672797e-05
2025-12-22 07:15:00,1.1716,1.17208,1.17146,1.17198,383,8,0,1,1,0.00022184678919429253,8.532568815223393e-06
2025-12-22 07:30:00,1.17199,1.17242,1.1718600000000001,1.17232,419,8,0,1,1,6.824075337798554e-05,0.00023031254265046443
2025-12-22 07:45:00,1.17233,1.17307,1.17226,1.17285,473,8,0,1,1,0.0003836807775929057,1.7052479004057622e-05
2025-12-22 08:00:00,1.17283,1.17314,1.17228,1.17241,602,8,0,1,1,8.529439359817356e-06,0.00015352990847917452
2025-12-22 08:15:00,1.17239,1.1729,1.17231,1.1729,426,8,0,1,1,0.0004262938016880765,5.968113223634964e-05
2025-12-22 08:30:00,1.17292,1.1733500000000001,1.17261,1.17332,417,8,0,1,1,0.00035795861316613285,0.00014488801009102673
2025-12-22 08:45:00,1.17332,1.1738,1.17332,1.17352,491,8,0,1,1,0.00018747017519949298,0.0003152907491989753
2025-12-22 09:00:00,1.17355,1.1736,1.17317,1.17327,438,8,0,1,1,0.0004005898045632893,0.00010227824797371449
2025-12-22 09:15:00,1.17327,1.17327,1.17273,1.1730800000000001,422,8,0,1,1,0.000562621475091113,5.967197463070928e-05
2025-12-22 09:30:00,1.17309,1.17346,1.17291,1.17292,537,8,0,1,1,0.00044333799406596694,7.673157589598905e-05
2025-12-22 09:45:00,1.17293,1.17326,1.17269,1.17298,553,8,0,1,1,0.0004944670838375785,0.00012787941823379125
2025-12-22 10:00:00,1.17297,1.17356,1.17286,1.17337,644,8,0,1,1,0.0003153310549954247,0.00018749414080819262
2025-12-22 10:15:00,1.17338,1.17377,1.17334,1.17366,473,8,0,1,1,6.816284102728219e-05,0.00043453811154849824
2025-12-22 10:30:00,1.17367,1.17371,1.1732,1.17324,376,8,0,1,1,0.000426170263543644,7.671064743798841e-05
2025-12-22 10:45:00,1.17324,1.17356,1.17296,1.17327,463,8,0,1,1,0.0004005898045632893,0.00010227824797371449
2025-12-22 11:00:00,1.17329,1.17362,1.17318,1.17338,362,8,0,1,1,0.0003068059793075695,0.00019601493122447502
2025-12-22 11:15:00,1.17338,1.17356,1.17323,1.17338,310,8,0,1,1,0.0003068059793075695,0.00019601493122447502
