Time,Type,Entry,Exit,PnL
2025-12-25 07:05:00,SELL_TP,87816.711,87606.77357142857,208.73742857142935
2025-12-25 22:20:00,BUY_SL,88037.742,87948.53925,-90.40274999999674
2025-12-26 03:15:00,SELL_SL,87012.203,87268.38457142857,-257.3815714285767
2025-12-26 14:00:00,SELL_SL,88476.227,88577.05860714286,-102.03160714285623
2025-12-26 22:40:00,BUY_TP,87292.805,87600.44021428571,306.4352142857213
2025-12-27 01:45:00,BUY_SL,87395.008,87259.47892857144,-136.72907142856565
2025-12-27 12:30:00,BUY_SL,87504.07,87432.97417857143,-72.29582142857835
2025-12-27 14:10:00,BUY_SL,87446.984,87364.47478571428,-83.70921428571747
2025-12-27 18:20:00,BUY_SL,87452.852,87401.72214285714,-52.32985714286333
2025-12-28 17:50:00,BUY_SL,87885.328,87809.54178571429,-76.98621428570478
2025-12-29 04:00:00,BUY_TP,87986.742,88437.73992857142,449.79792857142166
2025-12-29 16:25:00,SELL_SL,87344.656,87523.27,-179.81400000000139
2025-12-29 19:25:00,BUY_SL,87572.664,87350.43375000001,-223.43024999999324
2025-12-30 04:30:00,SELL_TP,87359.922,86973.97950000002,384.7424999999901
2025-12-30 10:00:00,BUY_TP,87373.664,87554.47742857144,179.6134285714332
2025-12-30 11:15:00,BUY_SL,87844.688,87627.55046428571,-218.3375357142824
2025-12-30 13:55:00,BUY_SL,87862.0,87701.04967857143,-162.15032142856506
2025-12-30 21:05:00,BUY_SL,88290.359,88049.79071428571,-241.76828571428194
2025-12-31 05:20:00,BUY_SL,88664.438,88513.47982142857,-152.15817857142537
2026-01-01 17:15:00,SELL_SL,87699.953,87979.95467857142,-281.20167857142513
2026-01-01 19:20:00,BUY_TP,87924.266,88081.721,156.25500000000176
2026-01-01 20:25:00,BUY_SL,88195.688,88041.69189285714,-155.19610714285517
2026-01-02 01:00:00,BUY_SL,88504.305,88406.54292857142,-98.96207142857311
2026-01-02 03:35:00,BUY_SL,88619.648,88461.44567857143,-159.40232142857275
2026-01-02 09:25:00,BUY_SL,88924.344,88815.0564642857,-110.48753571429116
2026-01-02 11:45:00,BUY_TP,89048.625,89293.24157142857,243.4165714285744
