time,open,high,low,close,tick_volume,spread,real_volume,is_near_supply,is_near_demand,distance_to_nearest_supply,distance_to_nearest_demand,bayesian_probability,composite_zone_score,high_prob_zone
2025-12-19 11:30:00,1.17116,1.17129,1.17079,1.1711,470,8,0,0,0,0.00040133208094950937,0.0005294167876356118,0.99,0.0,0
2025-12-19 11:45:00,1.17112,1.17136,1.17103,1.17109,452,8,0,0,0,0.0004098745613061643,0.0005379603617144118,0.99,0.0,0
2025-12-19 12:00:00,1.17107,1.17123,1.1709,1.17123,444,8,0,0,0,0.00029029311066144735,0.00041836360065922276,0.99,0.0,0
2025-12-19 12:15:00,1.17123,1.17131,1.17073,1.17095,420,8,0,0,0,0.0005294846065161322,0.0006575857209957192,0.99,0.0,0
2025-12-19 12:30:00,1.17097,1.17137,1.17093,1.17119,376,8,0,0,0,0.0003244563222022447,0.0004525311862295114,0.99,0.0,0
2025-12-19 12:45:00,1.17119,1.17147,1.1709,1.17097,462,8,0,0,0,0.0005123957061239262,0.0006404946326550026,0.99,0.0,0
2025-12-19 13:00:00,1.17099,1.17123,1.17065,1.17085,636,8,0,0,0,0.000614937865653204,0.000572233847204978,0.99,0.0,0
2025-12-19 13:15:00,1.17084,1.1712799999999999,1.17018,1.1712,827,8,0,0,0,0.00031591530054643225,0.00044398907103831623,0.99,0.0,0
2025-12-19 13:30:00,1.17123,1.1718600000000001,1.17115,1.17134,830,8,0,1,0,0.00019635630986729083,0.0003244147728243268,0.99,0.7470608323596877,1
2025-12-19 13:45:00,1.17135,1.1719,1.17129,1.1719,575,8,0,0,1,0.0002133287823191923,5.9732059049419315e-05,0.99,0.7465637960765799,1
2025-12-19 14:00:00,1.17191,1.17337,1.17185,1.1733500000000001,942,8,0,0,0,0.00020454254911134436,0.0004857885541400106,0.99,0.0,0
2025-12-19 14:15:00,1.17333,1.17374,1.1731,1.17325,784,8,0,1,0,0.00019603665033023863,0.00040059663328358873,0.99,0.7465937230933395,1
2025-12-19 14:30:00,1.17322,1.1735,1.17295,1.1734,790,8,0,1,0,0.0001619226180329917,0.0005283790693711138,0.99,0.7474406991857608,1
2025-12-19 14:45:00,1.1734,1.17341,1.17258,1.17261,782,8,0,0,1,0.0003240634140933874,0.00014497573788386887,0.99,0.7463099569277062,1
2025-12-19 15:00:00,1.17261,1.17281,1.17222,1.1723,857,8,0,0,0,0.0005544655804826558,0.00028149791009122365,0.99,0.0,0
2025-12-19 15:15:00,1.17229,1.17237,1.17165,1.17171,712,8,0,1,1,5.120720997512096e-05,8.534534995916663e-06,0.99,0.7467995173236754,1
2025-12-19 15:30:00,1.17169,1.17211,1.1714,1.17172,718,8,0,1,1,5.97412351073759e-05,0.0,0.99,0.7467995173236754,1
2025-12-19 15:45:00,1.17173,1.1722,1.1709,1.17092,906,8,0,0,0,0.0005551190516858875,0.0006319816896115558,0.99,0.0,0
2025-12-19 16:00:00,1.17095,1.1715,1.17081,1.17145,617,8,0,1,0,0.00010243715053984203,0.00023048358871483412,0.99,0.7470608323596877,1
2025-12-19 16:15:00,1.17146,1.17182,1.17116,1.17155,544,8,0,1,1,1.7071401135170483e-05,0.00014510690964961246,0.99,0.7470608323596877,1
2025-12-19 16:30:00,1.17156,1.17195,1.1714,1.17169,535,8,0,1,1,3.413872269953483e-05,2.5604042024935382e-05,0.99,0.7467995173236754,1
2025-12-19 16:45:00,1.17169,1.17206,1.17129,1.17206,537,8,0,0,1,0.00034981144310020085,7.678787775382277e-05,0.99,0.7465637960765799,1
2025-12-19 17:00:00,1.17204,1.17205,1.17132,1.17143,407,8,0,1,0,0.0001195120493755743,0.0002475606737066009,0.99,0.7470608323596877,1
2025-12-19 17:15:00,1.17142,1.1718600000000001,1.17142,1.1717,481,8,0,1,1,4.267303917375051e-05,1.706921566965181e-05,0.99,0.7467995173236754,1
2025-12-19 17:30:00,1.17171,1.17192,1.17161,1.17178,347,8,0,1,1,0.000110942327057949,5.120415094979346e-05,0.99,0.7467995173236754,1
2025-12-19 17:45:00,1.17178,1.17205,1.17173,1.1719,319,8,0,0,1,0.0002133287823191923,5.9732059049419315e-05,0.99,0.7465637960765799,1
2025-12-19 18:00:00,1.1718899999999999,1.17248,1.17176,1.17246,369,8,0,0,0,0.00045204100779550635,0.0002729304198009961,0.99,0.0,0
2025-12-19 18:15:00,1.1724700000000001,1.17268,1.1723,1.17246,405,8,0,0,0,0.00045204100779550635,0.0002729304198009961,0.99,0.0,0
2025-12-19 18:30:00,1.1724700000000001,1.17253,1.17208,1.17212,483,8,0,0,1,0.00040098283452203733,0.00012797324506031335,0.99,0.7465637960765799,1
2025-12-19 18:45:00,1.17211,1.17236,1.17191,1.17198,342,8,0,0,1,0.00028157477090047734,8.532568815223393e-06,0.99,0.7465637960765799,1
2025-12-19 19:00:00,1.17198,1.17207,1.17161,1.17206,373,8,0,0,1,0.00034981144310020085,7.678787775382277e-05,0.99,0.7465637960765799,1
2025-12-19 19:15:00,1.17205,1.17215,1.17178,1.17204,420,8,0,0,1,0.0003327531483566179,5.972492406403749e-05,0.99,0.7465637960765799,1
2025-12-19 19:30:00,1.17202,1.17207,1.1718,1.17197,275,8,0,0,1,0.00027304453185651164,0.0,0.99,0.7465637960765799,1
2025-12-19 19:45:00,1.17197,1.1724700000000001,1.17194,1.17232,296,8,0,0,0,0.0005715163095400133,0.00029855329602845,0.99,0.0,0
2025-12-19 20:00:00,1.17231,1.17252,1.17211,1.17216,275,8,0,0,1,0.00043509418509419395,0.00016209391209402683,0.99,0.7465637960765799,1
2025-12-19 20:15:00,1.17216,1.17217,1.17191,1.17191,231,8,0,0,1,0.00022186004044672967,5.119847087229308e-05,0.99,0.7465637960765799,1
2025-12-19 20:30:00,1.17191,1.17193,1.17175,1.17178,211,8,0,1,1,0.000110942327057949,5.120415094979346e-05,0.99,0.7467995173236754,1
2025-12-19 20:45:00,1.17178,1.17188,1.17061,1.17095,605,8,0,0,0,0.0005294846065161322,0.0006575857209957192,0.99,0.0,0
2025-12-19 21:00:00,1.17097,1.17135,1.17086,1.17114,298,8,0,0,0,0.00036716361835470603,0.0004952439503390072,0.99,0.0,0
2025-12-19 21:15:00,1.17114,1.1712799999999999,1.17105,1.17116,196,8,0,0,0,0.00035008026230405875,0.00047815840704952013,0.99,0.0,0
2025-12-19 21:30:00,1.17116,1.17119,1.17077,1.17106,216,8,0,0,0,0.0004355028777347108,0.0005635919594214685,0.99,0.0,0
2025-12-19 21:45:00,1.17106,1.17113,1.17055,1.17087,357,8,0,0,0,0.000597846046102405,0.0005893053883010747,0.99,0.0,0
2025-12-21 22:00:00,1.17073,1.17136,1.17065,1.17126,117,61,0,0,0,0.0002646722333214081,0.00039273944299312446,0.99,0.0,0
2025-12-21 22:15:00,1.17129,1.17139,1.17088,1.17097,227,51,0,0,0,0.0005123957061239262,0.0006404946326550026,0.99,0.0,0
2025-12-21 22:30:00,1.17097,1.17143,1.1709,1.17116,316,48,0,0,0,0.00035008026230405875,0.00047815840704952013,0.99,0.0,0
2025-12-21 22:45:00,1.17115,1.17143,1.1710099999999999,1.1712500000000001,245,20,0,0,0,0.0002732123799358599,0.0004012806830309246,0.99,0.0,0
2025-12-21 23:00:00,1.1713,1.17149,1.1712,1.17138,267,8,0,1,0,0.00016220184739359768,0.00029025593744131447,0.99,0.7470608323596877,1
2025-12-21 23:15:00,1.17138,1.17146,1.1712799999999999,1.17142,205,8,0,1,0,0.00012804971743703755,0.0002560994348740751,0.99,0.7470608323596877,1
2025-12-21 23:30:00,1.17142,1.17142,1.1711,1.17111,253,8,0,0,0,0.00039278974647975415,0.0005208733594623899,0.99,0.0,0
2025-12-21 23:45:00,1.17111,1.17113,1.17059,1.17097,256,8,0,0,0,0.0005123957061239262,0.0006404946326550026,0.99,0.0,0
2025-12-22 00:00:00,1.17095,1.17156,1.17092,1.17137,791,8,0,1,0,0.00017074024432927083,0.0002987954275763187,0.99,0.7470608323596877,1
2025-12-22 00:15:00,1.17137,1.17148,1.17104,1.17109,600,8,0,0,0,0.0004098745613061643,0.0005379603617144118,0.99,0.0,0
2025-12-22 00:30:00,1.17109,1.17137,1.17099,1.17122,397,8,0,0,0,0.00029883369477986415,0.00042690527825700294,0.99,0.0,0
2025-12-22 00:45:00,1.17122,1.17158,1.17112,1.17155,390,8,0,1,1,1.7071401135170483e-05,0.00014510690964961246,0.99,0.7470608323596877,1
2025-12-22 01:00:00,1.17156,1.1718899999999999,1.17134,1.17165,486,8,0,1,1,0.0,5.974480433577817e-05,0.99,0.7467995173236754,1
2025-12-22 01:15:00,1.17165,1.17174,1.1715200000000001,1.17164,236,8,0,1,1,8.53504489439206e-06,6.828035915475744e-05,0.99,0.7467995173236754,1
2025-12-22 01:30:00,1.17166,1.1719,1.17139,1.17183,340,8,0,1,1,0.00015360589846637052,9.387027128494104e-05,0.99,0.7467995173236754,1
2025-12-22 01:45:00,1.1718600000000001,1.1718600000000001,1.17148,1.1717,252,8,0,1,1,4.267303917375051e-05,1.706921566965181e-05,0.99,0.7467995173236754,1
2025-12-22 02:00:00,1.1717,1.17191,1.17169,1.17183,145,8,0,1,1,0.00015360589846637052,9.387027128494104e-05,0.99,0.7467995173236754,1
2025-12-22 02:15:00,1.17185,1.1718899999999999,1.17168,1.17173,160,8,0,1,1,6.827511457405542e-05,8.53438932163849e-06,0.99,0.7467995173236754,1
2025-12-22 02:30:00,1.17173,1.1718899999999999,1.17157,1.17169,155,8,0,1,1,3.413872269953483e-05,2.5604042024935382e-05,0.99,0.7467995173236754,1
2025-12-22 02:45:00,1.17169,1.17169,1.17149,1.1716,184,8,0,1,1,2.560600887672797e-05,0.00010242403550710142,0.99,0.7470608323596877,1
2025-12-22 03:00:00,1.17161,1.17172,1.17146,1.17156,195,8,0,1,1,8.535627710117717e-06,0.00013657004336112535,0.99,0.7470608323596877,1
2025-12-22 03:15:00,1.17158,1.17169,1.17132,1.17137,242,8,0,1,0,0.00017074024432927083,0.0002987954275763187,0.99,0.7470608323596877,1
2025-12-22 03:30:00,1.17137,1.17165,1.17136,1.17161,211,8,0,1,1,3.4141053763658555e-05,9.388789785001365e-05,0.99,0.7470608323596877,1
2025-12-22 03:45:00,1.17161,1.17179,1.17161,1.1717,245,8,0,1,1,4.267303917375051e-05,1.706921566965181e-05,0.99,0.7467995173236754,1
2025-12-22 04:00:00,1.1717,1.17184,1.17159,1.17177,199,8,0,1,1,0.00010240917586207017,4.267048994246608e-05,0.99,0.7467995173236754,1
2025-12-22 04:15:00,1.17178,1.17184,1.17168,1.17182,128,8,0,1,1,0.00014507347544845067,8.533733849907748e-05,0.99,0.7467995173236754,1
2025-12-22 04:30:00,1.17182,1.17196,1.17182,1.17194,133,8,0,0,1,0.0002474529412767731,2.559858013206691e-05,0.99,0.7465637960765799,1
2025-12-22 04:45:00,1.17196,1.1721300000000001,1.17192,1.17196,197,8,0,0,1,0.0002645141472403584,8.532714427169454e-06,0.99,0.7465637960765799,1
2025-12-22 05:00:00,1.17196,1.17215,1.17187,1.17214,171,8,0,0,1,0.0004180388008257371,0.00014503386967427398,0.99,0.7465637960765799,1
2025-12-22 05:15:00,1.1721300000000001,1.17217,1.17197,1.172,142,8,0,0,1,0.00029863481228656184,2.5597269624551617e-05,0.99,0.7465637960765799,1
2025-12-22 05:30:00,1.17199,1.17205,1.17153,1.17169,300,8,0,1,1,3.413872269953483e-05,2.5604042024935382e-05,0.99,0.7467995173236754,1
2025-12-22 05:45:00,1.17169,1.17179,1.17155,1.17171,203,8,0,1,1,5.120720997512096e-05,8.534534995916663e-06,0.99,0.7467995173236754,1
2025-12-22 06:00:00,1.17171,1.1718,1.1715200000000001,1.17168,261,8,0,1,1,2.5604260548933575e-05,3.413901406530793e-05,0.99,0.7467995173236754,1
2025-12-22 06:15:00,1.17168,1.17187,1.17153,1.17165,282,8,0,1,1,0.0,5.974480433577817e-05,0.99,0.7467995173236754,1
2025-12-22 06:30:00,1.17165,1.1717,1.17138,1.1715200000000001,271,8,0,1,1,4.267959573876969e-05,0.00017071838295545783,0.99,0.7470608323596877,1
2025-12-22 06:45:00,1.1715200000000001,1.17158,1.17126,1.17154,246,8,0,1,1,2.5607320279268734e-05,0.00015364392167580192,0.99,0.7470608323596877,1
2025-12-22 07:00:00,1.17154,1.17184,1.17146,1.1716,459,8,0,1,1,2.560600887672797e-05,0.00010242403550710142,0.99,0.7470608323596877,1
2025-12-22 07:15:00,1.1716,1.17208,1.17146,1.17198,383,8,0,0,1,0.00028157477090047734,8.532568815223393e-06,0.99,0.7465637960765799,1
2025-12-22 07:30:00,1.17199,1.17242,1.1718600000000001,1.17232,419,8,0,0,0,0.0005715163095400133,0.00029855329602845,0.99,0.0,0
2025-12-22 07:45:00,1.17233,1.17307,1.17226,1.17285,473,8,0,1,1,0.0001193673530289713,5.968367651448565e-05,0.99,0.7471142295148,1
2025-12-22 08:00:00,1.17283,1.17314,1.17228,1.17241,602,8,0,0,0,0.0004947074828771718,0.0003155892563181664,0.99,0.0,0
2025-12-22 08:15:00,1.17239,1.1729,1.17231,1.1729,426,8,0,1,1,7.673288430379697e-05,0.00010231051240525194,0.99,0.7471142295148,1
2025-12-22 08:30:00,1.17292,1.1733500000000001,1.17261,1.17332,417,8,0,0,0,0.00023011625132103133,0.00046023250264206266,0.99,0.0,0
2025-12-22 08:45:00,1.17332,1.1738,1.17332,1.17352,491,8,0,1,0,5.964960119982148e-05,0.0006305814983979506,0.99,0.7474406991857608,1
2025-12-22 09:00:00,1.17355,1.1736,1.17317,1.17327,438,8,0,0,0,0.00021307968327842993,0.00041763617922566966,0.99,0.0,0
2025-12-22 09:15:00,1.17327,1.17327,1.17273,1.1730800000000001,422,8,0,1,0,5.1147406826619684e-05,0.0002557370341325306,0.99,0.7465937230933395,1
2025-12-22 09:30:00,1.17309,1.17346,1.17291,1.17292,537,8,0,1,1,5.9680114585832364e-05,0.00011936022917166473,0.99,0.7471142295148,1
2025-12-22 09:45:00,1.17293,1.17326,1.17269,1.17298,553,8,0,1,1,8.525294548982517e-06,0.00017050589097851454,0.99,0.7471142295148,1
2025-12-22 10:00:00,1.17297,1.17356,1.17286,1.17337,644,8,0,1,0,0.0001874941408080034,0.0005028251958036173,0.99,0.7474406991857608,1
2025-12-22 10:15:00,1.17338,1.17377,1.17334,1.17366,473,8,0,1,0,5.964248589882462e-05,0.0007497912512993473,0.99,0.7474406991857608,1
2025-12-22 10:30:00,1.17367,1.17371,1.1732,1.17324,376,8,0,1,0,0.00018751491595931692,0.0003920766424603039,0.99,0.7465937230933395,1
2025-12-22 10:45:00,1.17324,1.17356,1.17296,1.17327,463,8,0,0,0,0.00021307968327842993,0.00041763617922566966,0.99,0.0,0
2025-12-22 11:00:00,1.17329,1.17362,1.17318,1.17338,362,8,0,1,0,0.00017897015459597182,0.0005113432988462015,0.99,0.7474406991857608,1
2025-12-22 11:15:00,1.17338,1.17356,1.17323,1.17338,310,8,0,1,0,0.00017897015459597182,0.0005113432988462015,0.99,0.7474406991857608,1
2025-12-22 11:30:00,1.17338,1.1735,1.17283,1.17329,370,8,0,0,0,0.0002301221351924865,0.0004346751442524955,0.99,0.0,0
2025-12-22 11:45:00,1.1733,1.1734,1.17294,1.17331,362,8,0,0,0,0.00023864110934010272,0.0004517135283941511,0.99,0.0,0
2025-12-22 12:00:00,1.17331,1.17431,1.17328,1.17372,682,8,0,1,0,0.00011075895443562819,0.0008008724397643073,0.99,0.7474406991857608,1
2025-12-22 12:15:00,1.17373,1.17385,1.1734499999999999,1.17354,446,8,0,1,0,4.260613187440008e-05,0.0006476132044924706,0.99,0.7474406991857608,1
2025-12-22 12:30:00,1.17354,1.17407,1.1735,1.17385,491,8,0,0,0,0.00022149337649627208,0.0009115304340419358,0.99,0.0,0
2025-12-22 12:45:00,1.17385,1.1743000000000001,1.17372,1.17411,475,8,0,1,0,8.517089540161398e-05,0.001132772908841636,0.99,0.7479942141944069,1
2025-12-22 13:00:00,1.17413,1.17497,1.17413,1.17493,826,8,0,1,0,0.0001617117615518665,0.0018298962491383284,0.99,0.7464277181952659,1
2025-12-22 13:15:00,1.17492,1.17495,1.17449,1.17466,621,8,0,1,0,6.81048133075596e-05,0.0016004631127305806,0.99,0.7464277181952659,1
2025-12-22 13:30:00,1.17466,1.17541,1.1745700000000001,1.17533,644,8,0,0,0,0.00039988769111651236,0.002169603430525939,0.99,0.0,0
2025-12-22 13:45:00,1.17535,1.17539,1.17486,1.17502,584,8,0,0,0,0.000238293816275517,0.001906350530203758,0.99,0.0,0
2025-12-22 14:00:00,1.17502,1.17507,1.17445,1.17507,565,8,0,0,0,0.0002808343332739015,0.0019488200702937912,0.99,0.0,0
2025-12-22 14:15:00,1.17507,1.17575,1.17479,1.17568,562,8,0,1,0,0.0001020685900924554,0.002466657593903209,0.99,0.7473736533629121,1
2025-12-22 14:30:00,1.17569,1.17661,1.17566,1.17636,792,8,0,1,0,8.500799075112123e-05,0.0030432860688905934,0.99,0.7471431941821486,1
2025-12-22 14:45:00,1.17636,1.17637,1.17585,1.17597,639,8,0,1,0,3.401447315836289e-05,0.0027126542343767495,0.99,0.7467548115029226,1
2025-12-22 15:00:00,1.17595,1.17644,1.17591,1.17599,636,8,0,1,0,5.102084201410813e-05,0.002729615047747138,0.99,0.7467548115029226,1
2025-12-22 15:15:00,1.17599,1.17638,1.17573,1.1761300000000001,578,8,0,1,0,0.00010202953755103428,0.002848324589968954,0.99,0.7466971274088896,1
2025-12-22 15:30:00,1.17612,1.17666,1.1761,1.17643,623,8,0,1,0,2.5500879780330737e-05,0.003102607039943008,0.99,0.7471431941821486,1
2025-12-22 15:45:00,1.17644,1.17691,1.17596,1.17634,781,8,0,1,0,7.650849244259608e-05,0.0030263359232874914,0.99,0.7466971274088896,1
2025-12-22 16:00:00,1.17634,1.17637,1.17601,1.17618,531,8,0,1,0,5.951470013094466e-05,0.00289071400635963,0.99,0.7466971274088896,1
2025-12-22 16:15:00,1.17616,1.17626,1.17553,1.17587,539,8,0,1,0,3.401736586530825e-05,0.0026278415130924653,0.99,0.747955171355261,1
2025-12-22 16:30:00,1.17587,1.17594,1.17515,1.1752,570,8,0,0,0,0.00039142273655558795,0.0020592239618789044,0.99,0.0,0
2025-12-22 16:45:00,1.17521,1.17531,1.1748,1.17494,361,8,0,1,0,0.00017022145811718044,0.0018383917476638481,0.99,0.7464277181952659,1
2025-12-22 17:00:00,1.17494,1.17542,1.17489,1.17536,453,8,0,0,0,0.0003743533895997788,0.0021950721481078365,0.99,0.0,0
2025-12-22 17:15:00,1.17537,1.17578,1.17509,1.17578,396,8,0,1,0,1.700998486103606e-05,0.0025514977291671175,0.99,0.7473736533629121,1
2025-12-22 17:30:00,1.17578,1.17642,1.17578,1.17624,374,8,0,1,0,8.50166632665571e-06,0.0029415765490036208,0.99,0.7466971274088896,1
2025-12-22 17:45:00,1.17624,1.17628,1.17578,1.1758,364,8,0,1,0,0.0,0.002568464024493981,0.99,0.7473736533629121,1
2025-12-22 18:00:00,1.1757900000000001,1.1758,1.17512,1.17531,395,8,0,0,0,0.0004169112829805578,0.0021526235631451644,0.99,0.0,0
2025-12-22 18:15:00,1.17531,1.17543,1.1750099999999999,1.17502,329,8,0,0,0,0.000238293816275517,0.001906350530203758,0.99,0.0,0
2025-12-22 18:30:00,1.17502,1.17517,1.1749100000000001,1.17508,290,8,0,0,0,0.0002893420022466615,0.0019573135446097024,0.99,0.0,0
2025-12-22 18:45:00,1.17508,1.17542,1.17497,1.17524,301,8,0,0,0,0.0004254450154863406,0.0020931894761922064,0.99,0.0,0
2025-12-22 19:00:00,1.17524,1.17538,1.17508,1.17522,242,8,0,0,0,0.00040843416551797617,0.002076207008049555,0.99,0.0,0
2025-12-22 19:15:00,1.17522,1.17526,1.17482,1.17516,309,8,0,0,0,0.00035739814152973805,0.0020252561353348046,0.99,0.0,0
2025-12-22 19:30:00,1.1751800000000001,1.17545,1.17517,1.17522,268,8,0,0,0,0.00040843416551797617,0.002076207008049555,0.99,0.0,0
2025-12-22 19:45:00,1.17522,1.17556,1.17513,1.17549,317,8,0,0,0,0.0002637198104620477,0.0023054215688776514,0.99,0.0,0
2025-12-22 20:00:00,1.1755,1.17551,1.17517,1.17546,269,8,0,0,0,0.0002892484644309521,0.00227995848433806,0.99,0.0,0
2025-12-22 20:15:00,1.17546,1.17566,1.17538,1.17566,183,8,0,1,0,0.00011908204753077335,0.0024496878349182533,0.99,0.7473736533629121,1
2025-12-22 20:30:00,1.17566,1.17585,1.17559,1.1757900000000001,180,8,0,1,0,8.504920096142565e-06,0.0025599809489791365,0.99,0.7473736533629121,1
2025-12-22 20:45:00,1.17581,1.17583,1.17544,1.17549,246,8,0,0,0,0.0002637198104620477,0.0023054215688776514,0.99,0.0,0
2025-12-22 21:00:00,1.17549,1.17586,1.17542,1.17576,189,8,0,1,0,3.402054841127442e-05,0.0025345308566373944,0.99,0.7473736533629121,1
2025-12-22 21:15:00,1.17576,1.17604,1.17567,1.1758899999999999,163,8,0,1,0,1.7008393642373882e-05,0.0026448052113717665,0.99,0.747955171355261,1
2025-12-22 21:30:00,1.1759,1.1761,1.1759,1.17606,121,8,0,1,0,0.00011053857796386708,0.002788973351699889,0.99,0.7467548115029226,1
2025-12-22 21:45:00,1.17606,1.17619,1.17604,1.17607,155,8,0,1,0,0.00011904053330161385,0.002797452532587359,0.99,0.7467548115029226,1
2025-12-22 22:00:00,1.17607,1.17614,1.17564,1.17584,169,20,0,1,0,3.401823377333651e-05,0.002602394883657694,0.99,0.7473736533629121,1
2025-12-22 22:15:00,1.17583,1.17598,1.17571,1.1757900000000001,320,48,0,1,0,8.504920096142565e-06,0.0025599809489791365,0.99,0.7473736533629121,1
2025-12-22 22:30:00,1.1758,1.17596,1.17576,1.17587,227,48,0,1,0,3.401736586530825e-05,0.0026278415130924653,0.99,0.747955171355261,1
2025-12-22 22:45:00,1.17586,1.17596,1.17576,1.1758899999999999,189,20,0,1,0,1.7008393642373882e-05,0.0026448052113717665,0.99,0.747955171355261,1
2025-12-22 23:00:00,1.17595,1.17643,1.17585,1.17631,316,8,0,1,0,5.100696245033111e-05,0.0030009096241637267,0.99,0.7466971274088896,1
2025-12-22 23:15:00,1.1763,1.17646,1.1763,1.17637,178,8,0,1,0,7.650654130940565e-05,0.0030517609255591204,0.99,0.7471431941821486,1
2025-12-22 23:30:00,1.17637,1.17639,1.17624,1.17634,118,8,0,1,0,7.650849244259608e-05,0.0030263359232874914,0.99,0.7466971274088896,1
2025-12-22 23:45:00,1.17634,1.17652,1.17632,1.17632,137,8,0,1,0,5.950761697498512e-05,0.0030093852013058507,0.99,0.7466971274088896,1
2025-12-23 00:00:00,1.17632,1.17673,1.17624,1.17669,290,8,0,1,0,0.00015297147082075056,0.003322880282827321,0.99,0.7470666480314436,1
2025-12-23 00:15:00,1.17669,1.17676,1.17653,1.17675,156,8,0,0,0,0.00020395156150415804,0.0033736987465477195,0.99,0.0,0
2025-12-23 00:30:00,1.17675,1.17683,1.17666,1.1768,179,8,0,0,0,0.00024643099932029525,0.003416043507817925,0.99,0.0,0
2025-12-23 00:45:00,1.17681,1.177,1.1767400000000001,1.17686,326,8,0,0,0,0.0002974015600836739,0.0034668524718318946,0.99,0.0,0
2025-12-23 01:00:00,1.1768399999999999,1.17703,1.17657,1.17703,341,8,0,0,0,0.0004417899288888779,0.0036107830726490294,0.99,0.0,0
2025-12-23 01:15:00,1.17702,1.17709,1.17657,1.17663,288,8,0,1,0,0.00010198618087259377,0.0032720566363258893,0.99,0.7470666480314436,1
2025-12-23 01:30:00,1.17664,1.17747,1.17658,1.17725,341,8,0,0,0,0.0004841792312594449,0.0037969844977702055,0.99,0.0,0
2025-12-23 01:45:00,1.17725,1.17758,1.17716,1.17728,340,8,0,0,0,0.0004586844251155077,0.003822370209296149,0.99,0.0,0
2025-12-23 02:00:00,1.17728,1.17771,1.17725,1.17763,305,8,0,1,0,0.00016134099844614566,0.0041184412761224,0.99,0.7474700566146135,1
2025-12-23 02:15:00,1.17763,1.17766,1.1772,1.17743,277,8,0,0,0,0.00033122988203129907,0.003949279362679772,0.99,0.0,0
2025-12-23 02:30:00,1.17743,1.17768,1.1774,1.17759,277,8,0,1,0,0.00019531415857826113,0.004084613490263998,0.99,0.7474700566146135,1
2025-12-23 02:45:00,1.17757,1.17801,1.17757,1.1777199999999999,351,8,0,1,0,8.490982576521673e-05,0.004194545392792807,0.99,0.7474700566146135,1
2025-12-23 03:00:00,1.17774,1.17789,1.17755,1.17761,294,8,0,1,0,0.00017832729001965292,0.004101527670451263,0.99,0.7474700566146135,1
2025-12-23 03:15:00,1.17761,1.17763,1.17727,1.17747,307,8,0,0,0,0.0002972474882587858,0.003983116342666975,0.99,0.0,0
2025-12-23 03:30:00,1.17747,1.17769,1.17743,1.17758,238,8,0,0,0,0.00020380780923590582,0.004076156184717928,0.99,0.0,0
2025-12-23 03:45:00,1.17758,1.17769,1.1774499999999999,1.1776,267,8,0,1,0,0.0001868206521740056,0.004093070652173953,0.99,0.7474700566146135,1
2025-12-23 04:00:00,1.1776,1.17786,1.17754,1.17785,319,8,0,1,0,2.547013626520736e-05,0.004304453028823815,0.99,0.7474700566146135,1
2025-12-23 04:15:00,1.17785,1.17788,1.17753,1.17754,228,8,0,0,0,0.0002377838544763303,0.004042325526096861,0.99,0.0,0
2025-12-23 04:30:00,1.17754,1.17784,1.17746,1.17755,237,8,0,0,0,0.00022928962676743445,0.004050783406224927,0.99,0.0,0
2025-12-23 04:45:00,1.17755,1.1777199999999999,1.17731,1.17748,290,8,0,0,0,0.00028875225056901766,0.003991575228454112,0.99,0.0,0
2025-12-23 05:00:00,1.17747,1.17786,1.1774,1.17767,270,8,0,1,0,0.00012737014613609457,0.004152266764034119,0.99,0.7474700566146135,1
2025-12-23 05:15:00,1.17767,1.17795,1.17765,1.17781,225,8,0,1,0,8.490333755075531e-06,0.004270637878775091,0.99,0.7474700566146135,1
2025-12-23 05:30:00,1.17781,1.17783,1.17754,1.1776,237,8,0,1,0,0.0001868206521740056,0.004093070652173953,0.99,0.7474700566146135,1
2025-12-23 05:45:00,1.1776,1.1776200000000001,1.17739,1.1774499999999999,376,8,0,0,0,0.00031423839653505755,0.003966198140048369,0.99,0.0,0
2025-12-23 06:00:00,1.1774499999999999,1.17761,1.1773500000000001,1.17739,310,8,0,0,0,0.0003652145848021068,0.003915440083574689,0.99,0.0,0
2025-12-23 06:15:00,1.17739,1.17743,1.17718,1.17729,203,8,0,0,0,0.00045018644514107953,0.0038308318256334586,0.99,0.0,0
2025-12-23 06:30:00,1.17729,1.17733,1.17683,1.17719,339,8,0,0,0,0.0005351727418684584,0.0037462091930784537,0.99,0.0,0
2025-12-23 06:45:00,1.1772,1.17738,1.17702,1.17709,312,8,0,0,0,0.0004927405720888164,0.003661572182246078,0.99,0.0,0
2025-12-23 07:00:00,1.1771,1.17742,1.17688,1.17722,552,8,0,0,0,0.0005096753368105842,0.0037715974923973427,0.99,0.0,0
2025-12-23 07:15:00,1.17721,1.17761,1.1771099999999999,1.17718,419,8,0,0,0,0.000543672165684259,0.003737746139078102,0.99,0.0,0
2025-12-23 07:30:00,1.17718,1.17785,1.17718,1.17736,522,8,0,0,0,0.00039070462730186775,0.003890059115308851,0.99,0.0,0
2025-12-23 07:45:00,1.17737,1.1781,1.17713,1.17784,585,8,0,1,0,1.6980235006375213e-05,0.004295999456632535,0.99,0.7474700566146135,1
2025-12-23 08:00:00,1.17782,1.1783299999999999,1.17749,1.17824,807,8,0,0,0,0.00035646387832688155,0.004634030418250968,0.99,0.0,0
2025-12-23 08:15:00,1.17825,1.17825,1.17761,1.17809,642,8,0,0,0,0.00022918452749789273,0.004507295707458808,0.99,0.0,0
